id,wh
1411,સૌરાષ્ટ્રમાં કાઠ્યવાળામાં લોકો ખૂબ ઝડપથી અને ઉતાવળે ભૂલતા હોય એટલે એવું બનતું એક મિનિટની અંદર લોકો વધારે શબ્દો જતા હોય કારણ કે લોકો ઉતાવરણ હોય છે
1412,ત્યારે મહેસાણાની બોલી છે
1413,એમાં લોકો કોઈ વ્યક્તિ સાથે જગડતા હોય એ પ્રકારની વાત કરતા એવું લાગે તેનું છે જે
1414,એ પ્રકારના ધમકાવતા હોય એ પ્રકારનો લાગે છે ખરેખર એવું હતું નથી સોમનાથ તરફ વધુ વધારે છે
1415,લોકોમાં તુકારે વધારે બોલાવો પ્રથમ પુરુષ
1416,આપણે ગુજરાતી ભાષામાં કે ભાષા બીજી જાણી વ્યક્તિ માટે તમે ઉપયોગ કરીએ આપને ઉપયોગ કરીએ આપને લાગ્યું તમને કેમ લાગ્યું
1417,આવશે કે કેમ તમે આવશે કેમ જ્યારે વેરાવળ સાઈટની ભૂલી છે કામની બોલી એમાં નનુ બાળક હોય કે મોટા વ્યક્તિ હોય એ બધાને તુકારે બોલાવામાં આવે છે
1418,એટલે પિતાને પણ તુકાર બોલાવતા હોય અને બાપને બોલતો દાદાને બોલતે દાદીને પણ શિક્ષક બોલાવ
1419,બોલીમાં વધારે ઉપયોગ થતું હોય છે
1420,પ્રમાણે અને જ્ઞાતિ પ્રમાણે પણ બોલી બદલાતી છે તેમજ અનુસૂચિ જનજાતિ પછી જાતિ માટે તેને માટે લોકવરણ આપવામાં આવ્યો છે
1421,લોકવર્ણ એટલે લોકોની ભાષા હોય તો તારે હોય છે તો માંખી હોય છે કોઈની સાથે વાત કરતા હોય તો અલગ પ્રકારને હોય
1422,નાગરોની ભાષા સંસ્કૃત હોય નાગરથી ભૂલવાનું શરૂ કરે ત્યારે ખૂબ સંસ્કૃત ભાષામાં બોલે
1423,બીબી રીતે માણી છે લોકો પણ બોલતા હોય તો શુદ્ધ સાથે ગોલવાનો પ્રયત્ન કરતા હોય
1424,અને પટેલ હોય તો છે વાણી તો છે પણ થોડા અલગ પ્રકારે છે
1425,અને ક્ષત્રિય હોય તો ક્ષત્રિય વધારે હોય છે સામે તમારી વર્તન વધારે થતું હોય
1426,બધા પ્રદેશના અને જ્ઞાતિના લોકો બ્રાહ્મ છે ઉચ્ચાર માટે ઠેવાયા
1427,મજાની વાત એ છે કે બંધ છે છેલ્લા થોડા વર્ષોથી લોકોને આજે તો બદલાય છે એને કારણે પણ બોલી બદલાઈ જથી છે
1428,સૌરાષ્ટ્રમાં વધારે છે
